champion,win_rate,kda_enhanced,efficiency_score,impact_score,dataset_type,season,patch,has_blue_team,has_red_team,teams_balanced,player,kda,player_efficiency,kill_participation,economic_impact,id 
,,,,,player,,,,,,cody,1.0,0.0,0.5,0.0007244094488188,2643
,,,,,player,,,,,,SolidSnake,1.3529411764705883,0.0,0.575,0.0011666666666666,2644
,,,,,player,,,,,,Whitelotus,1.818181818181818,0.0,0.6451612903225806,0.0009504132231404,2645
,,,,,player,,,,,,Ale,10.5,42.0,0.9333333333333332,0.0007512437810945,2646
,,,,,player,,,,,,icon,7.0,28.0,0.875,0.000641304347826,2647
,,,,,player,,,,,,Iwandy,9.75,39.0,0.951219512195122,0.0020277777777777,2648
,,,,,player,,,,,,Light,9.0,36.0,0.9473684210526316,0.0007657142857142,2649
,,,,,player,,,,,,Tarzan,6.833333333333333,27.33333333333333,0.8723404255319149,0.0008333333333333,2650
,,,,,player,,,,,,Aladoric,3.5454545454545454,17.727272727272727,0.78,0.0015714285714285,2651
,,,,,player,,,,,,Babip,2.6453333333333333,13.226666666666668,0.7256766642282371,0.0008888888888888,2652
,,,,,player,,,,,,Tally,2.631578947368421,13.157894736842106,0.7246376811594203,0.0008283582089552,2653
,,,,,player,,,,,,Violet,2.9466666666666668,14.733333333333334,0.7466216216216216,0.0008888888888888,2654
,,,,,player,,,,,,Vizicsacsi,1.9507692307692308,9.753846153846156,0.6611053180396246,0.000808,2655
,,,,,player,,,,,,Aegis,1.9073569482288828,5.722070844686648,0.6560449859418933,0.0010898876404494,2656
,,,,,player,,,,,,Guigo,1.5275,4.5825,0.6043521266073195,0.000781954887218,2657
,,,,,player,,,,,,Jojo,1.9151670951156807,5.745501285347044,0.6569664902998237,0.0018055555555555,2658
,,,,,player,,,,,,TitaN,2.4433333333333334,7.33,0.7095837366892546,0.0007986577181208,2659
,,,,,player,,,,,,Grevthar,2.0851063829787235,4.170212765957447,0.6758620689655173,0.0009805825242718,2660
,,,,,player,,,,,,Avenger,3.5,3.5,0.7777777777777778,0.0009081632653061,2661
,,,,,player,,,,,,AHaHaCiK,2.0000000000000004,2.0000000000000004,0.6666666666666667,0.0013571428571428,2662
,,,,,player,,,,,,BOSS,2.0,2.0,0.6666666666666665,0.0008923076923076,2663
,,,,,player,,,,,,Argonavt,2.3529411764705883,2.3529411764705883,0.7017543859649124,0.0008016528925619,2664
,,,,,player,,,,,,Nomanz,2.111111111111111,2.111111111111111,0.6785714285714286,0.0006927710843373,2665
,,,,,player,,,,,,SaNTaS,1.722222222222222,1.722222222222222,0.6326530612244897,0.0017441860465116,2666
,,,,,player,,,,,,Abbedagge,2.558052434456929,7.674157303370787,0.7189473684210527,0.001015748031496,2667
,,,,,player,,,,,,Closer,2.354354354354354,7.063063063063062,0.7018800358102059,0.0016615384615384,2668
,,,,,player,,,,,,FBI,3.648068669527897,10.944206008583691,0.7848568790397045,0.0009607843137254,2669
,,,,,player,,,,,,huhi,4.223175965665236,12.669527896995708,0.8085456039441249,0.0013387096774193,2670
,,,,,player,,,,,,Ssumday,3.069124423963134,9.207373271889402,0.7542468856172141,0.0008051948051948,2671
,,,,,player,,,,,,Blaber,3.3846153846153846,10.153846153846152,0.7719298245614036,0.0012315789473684,2672
,,,,,player,,,,,,Fudge,2.7037037037037037,8.11111111111111,0.73,0.000978417266187,2673
,,,,,player,,,,,,Perkz,3.035714285714286,9.107142857142858,0.7522123893805309,0.0010283687943262,2674
,,,,,player,,,,,,Vulcan,2.4857142857142853,7.457142857142855,0.7131147540983607,0.0016041666666666,2675
,,,,,player,,,,,,Zven,2.3793103448275863,7.137931034482759,0.7040816326530612,0.0010215827338129,2676
,,,,,player,,,,,,Aria,2.608294930875576,0.0,0.7228607918263091,0.0008484848484848,2677
,,,,,player,,,,,,Evi,1.119904076738609,0.0,0.5282805429864253,0.0008813559322033,2678
,,,,,player,,,,,,Gaeng,1.0443864229765012,0.0,0.5108556832694764,0.0015238095238095,2679
,,,,,player,,,,,,Steal,1.0425,0.0,0.5104039167686658,0.001281690140845,2680
,,,,,player,,,,,,Yutapon,1.49812734082397,0.0,0.5997001499250375,0.001,2681
,,,,,player,,,,,,BeryL,4.267241379310345,59.74137931034483,0.8101472995090018,0.00145,2682
,,,,,player,,,,,,Canyon,5.435754189944134,76.10055865921788,0.8446180555555556,0.0013218390804597,2683
,,,,,player,,,,,,Ghost,5.79746835443038,81.16455696202532,0.8528864059590316,0.0009012345679012,2684
,,,,,player,,,,,,Khan,3.2802768166089966,45.92387543252595,0.7663702506063056,0.0008238636363636,2685
,,,,,player,,,,,,ShowMaker,7.41549295774648,103.81690140845072,0.8811715481171549,0.0008057142857142,2686
,,,,,player,,,,,,Flandre,2.7777777777777777,36.11111111111111,0.7352941176470589,0.0008081395348837,2687
,,,,,player,,,,,,JieJie,3.879032258064517,50.42741935483871,0.7950413223140496,0.0012183908045977,2688
,,,,,player,,,,,,Meiko,4.933333333333333,64.13333333333333,0.8314606741573033,0.00154,2689
,,,,,player,,,,,,Scout,4.685082872928177,60.906077348066304,0.8241010689990282,0.0009424460431654,2690
,,,,,player,,,,,,Viper,4.323076923076923,56.2,0.8121387283236995,0.0008670886075949,2691
,,,,,player,,,,,,Adam,1.4353846153846157,1.4353846153846157,0.589387239418825,0.0007254901960784,2692
,,,,,player,,,,,,BEAN,2.542234332425068,2.542234332425068,0.7176923076923077,0.0007708333333333,2693
,,,,,player,,,,,,Bwipo,2.468,2.468,0.7116493656286044,0.0008012048192771,2694
,,,,,player,,,,,,Hylissang,1.446998722860792,1.446998722860792,0.5913361169102297,0.0011971830985915,2695
,,,,,player,,,,,,Nisqy,2.277432712215321,2.277432712215321,0.6948831332912192,0.00074,2696
,,,,,player,,,,,,Crisp,1.947552447552448,3.895104895104896,0.6607354685646502,0.0024827586206896,2697
,,,,,player,,,,,,Doinb,1.8986013986013983,3.797202797202797,0.6550060313630881,0.0011929824561403,2698
,,,,,player,,,,,,Lwx,1.8986013986013983,3.797202797202797,0.6550060313630881,0.0014123711340206,2699
,,,,,player,,,,,,Nuguri,1.32,2.64,0.5689655172413792,0.0007701863354037,2700
,,,,,player,,,,,,Tian,1.6504559270516717,3.3009118541033438,0.6227064220183487,0.0018070175438596,2701
,,,,,player,,,,,,Bdd,3.8,38.0,0.7916666666666666,0.0007179487179487,2702
,,,,,player,,,,,,Clid,3.166666666666667,31.66666666666667,0.7600000000000001,0.0011142857142857,2703
,,,,,player,,,,,,Life,4.30327868852459,43.0327868852459,0.811437403400309,0.00175,2704
,,,,,player,,,,,,Ruler,5.891025641025641,58.910256410256416,0.8548837209302327,0.0009876543209876,2705
,,,,,player,,,,,,Rascal,2.665354330708661,21.32283464566929,0.7271750805585391,0.0011153846153846,2706
,,,,,player,,,,,,Burdol,1.315955766192733,2.631911532385466,0.568212824010914,0.0010135135135135,2707
,,,,,player,,,,,,Chovy,3.8695652173913047,15.47826086956522,0.7946428571428572,0.0007095238095238,2708
,,,,,player,,,,,,Deft,3.782608695652174,15.130434782608695,0.7909090909090909,0.0007227722772277,2709
,,,,,player,,,,,,Morgan,2.53125,10.124999999999998,0.7168141592920353,0.001047619047619,2710
,,,,,player,,,,,,Vsta,2.870967741935484,11.483870967741936,0.7416666666666667,0.0016666666666666,2711
,,,,,player,,,,,,Willer,3.178571428571429,12.714285714285715,0.7606837606837608,0.0014050632911392,2712
,,,,,player,,,,,,Ale,2.646853146853147,7.940559440559442,0.7257909875359541,0.0009558823529411,2713
,,,,,player,,,,,,icon,2.503184713375796,7.5095541401273875,0.7145454545454545,0.0010163934426229,2714
,,,,,player,,,,,,Iwandy,3.855,11.565,0.7940267765190524,0.00221875,2715
,,,,,player,,,,,,Light,7.859999999999999,23.58,0.8871331828442438,0.0007745664739884,2716
,,,,,player,,,,,,Tarzan,5.095541401273885,15.286624203821656,0.8359456635318704,0.0013066666666666,2717
,,,,,player,,,,,,Armut,2.0885167464114835,8.354066985645934,0.6762199845081333,0.0009108280254777,2718
,,,,,player,,,,,,Carzzy,2.68695652173913,10.74782608695652,0.7287735849056604,0.0008342245989304,2719
,,,,,player,,,,,,Elyoya,2.6825,10.73,0.7284453496266123,0.0012323232323232,2720
,,,,,player,,,,,,Humanoid,2.6649214659685865,10.659685863874346,0.7271428571428571,0.0007380952380952,2721
,,,,,player,,,,,,Kaiser,3.5889967637540456,14.355987055016184,0.7820874471086037,0.0014406779661016,2722
,,,,,player,,,,,,Hanabi,4.053333333333334,12.16,0.8021108179419525,0.0007630331753554,2723
,,,,,player,,,,,,Kaiwing,4.990783410138249,14.972350230414747,0.833076923076923,0.0010125,2724
,,,,,player,,,,,,Maple,3.4943820224719104,10.483146067415731,0.7775,0.0008554216867469,2725
,,,,,player,,,,,,River,3.6666666666666665,11.0,0.7857142857142857,0.0010521739130434,2726
,,,,,player,,,,,,Unified,4.0,12.0,0.8,0.0009793103448275,2727
,,,,,player,,,,,,Hans sama,4.659574468085107,13.97872340425532,0.8233082706766917,0.000936416184971,2728
,,,,,player,,,,,,Inspired,2.8753993610223643,8.626198083067093,0.741962077493817,0.0010619469026548,2729
,,,,,player,,,,,,Larssen,3.260504201680672,9.781512605042018,0.7652859960552267,0.0012032520325203,2730
,,,,,player,,,,,,Odoamne,1.9230769230769231,5.769230769230769,0.6578947368421053,0.0007513812154696,2731
,,,,,player,,,,,,Trymbi,2.641752577319588,7.925257731958762,0.7254069355980185,0.0015185185185185,2732
,,,,,player,,,,,,Cryin,5.184549356223176,36.29184549356224,0.8383067314365025,0.0008689655172413,2733
,,,,,player,,,,,,GALA,5.188571428571429,36.32,0.8384118190212373,0.0009085365853658,2734
,,,,,player,,,,,,Ming,2.6453333333333333,18.517333333333333,0.7256766642282371,0.0017391304347826,2735
,,,,,player,,,,,,Wei,3.608187134502924,25.257309941520468,0.7829949238578681,0.0009076923076923,2736
,,,,,player,,,,,,Xiaohu,3.756363636363636,26.294545454545453,0.7897553516819572,0.0008248587570621,2737
,,,,,player,,,,,,Canna,3.838709677419355,38.38709677419355,0.7933333333333334,0.0008630136986301,2738
,,,,,player,,,,,,Faker,4.650349650349651,46.50349650349651,0.8230198019801981,0.0010535714285714,2739
,,,,,player,,,,,,Gumayusi,7.21,72.1,0.8781973203410474,0.0009657534246575,2740
,,,,,player,,,,,,Keria,7.553719008264464,75.53719008264464,0.8830917874396136,0.0020263157894736,2741
,,,,,player,,,,,,Oner,4.842105263157895,48.42105263157895,0.8288288288288289,0.001127659574468,2742
,,,,,player,,,,,,Alphari,2.407407407407407,7.222222222222221,0.7065217391304346,0.0010075757575757,2743
,,,,,player,,,,,,CoreJJ,2.1204481792717087,6.361344537815127,0.6795332136445242,0.0021428571428571,2744
,,,,,player,,,,,,Jensen,3.803738317757009,11.411214953271028,0.791828793774319,0.0008231707317073,2745
,,,,,player,,,,,,Santorin,4.336448598130842,13.009345794392525,0.8126094570928197,0.0012875,2746
,,,,,player,,,,,,Tactical,2.234567901234568,6.703703703703702,0.6908396946564885,0.0008933333333333,2747
,,,,,player,,,,,,Husha,4.384615384615385,8.76923076923077,0.8142857142857143,0.0010612244897959,2748
,,,,,player,,,,,,Kino,1.84,3.68,0.647887323943662,0.0022903225806451,2749
,,,,,player,,,,,,Minji,3.8571428571428577,7.714285714285715,0.7941176470588235,0.0008811188811188,2750
,,,,,player,,,,,,Wako,4.5,9.0,0.8181818181818182,0.0007025641025641,2751
,,,,,player,,,,,,Likai,2.555555555555556,2.555555555555556,0.71875,0.0009838709677419,2752
,,,,,player,,,,,,Liang,8.0,8.0,0.8888888888888888,0.0011685393258426,2753
,,,,,player,,,,,,Aladoric,1.4285714285714286,0.0,0.5882352941176471,0.001475,2754
,,,,,player,,,,,,Arthur,1.7,0.0,0.6296296296296295,0.0008971962616822,2755
,,,,,player,,,,,,Raes,1.4,0.0,0.5833333333333334,0.0008387096774193,2756
,,,,,player,,,,,,Tally,1.8823529411764708,0.0,0.6530612244897959,0.0006971830985915,2757
,,,,,player,,,,,,Topoon,1.263157894736842,0.0,0.5581395348837209,0.0006712328767123,2758
,,,,,player,,,,,,Evi,2.115902964959569,14.811320754716984,0.6790657439446367,0.0006451612903225,2759
,,,,,player,,,,,,Harp,2.889880952380953,20.229166666666668,0.7429227237949503,0.0009870129870129,2760
,,,,,player,,,,,,Steal,2.979591836734693,20.85714285714285,0.7487179487179487,0.0009339622641509,2761
,,,,,player,,,,,,Yaharong,3.1218637992831546,21.85304659498208,0.7573913043478262,0.0006666666666666,2762
,,,,,player,,,,,,Yutapon,3.6125461254612543,25.28782287822878,0.7831999999999999,0.0007704081632653,2763
,,,,,player,,,,,,BeryL,7.571428571428572,37.85714285714286,0.8833333333333333,0.0010857142857142,2764
,,,,,player,,,,,,Deft,10.5,52.5,0.9130434782608696,0.0006103896103896,2765
,,,,,player,,,,,,Kingen,3.666666666666667,18.333333333333336,0.7857142857142858,0.0007083333333333,2766
,,,,,player,,,,,,Zeka,12.2,61.0,0.9384615384615383,0.0007027027027027,2767
,,,,,player,,,,,,Pyosik,6.784431137724551,20.35329341317365,0.8715384615384616,0.001032967032967,2768
,,,,,player,,,,,,Juhan,8.333333333333334,16.666666666666668,0.8928571428571429,0.0007704918032786,2769
,,,,,player,,,,,,Impact,8.166666666666668,65.33333333333334,0.890909090909091,0.0007670454545454,2770
,,,,,player,,,,,,Inspired,12.6,100.8,0.9333333333333332,0.001070707070707,2771
,,,,,player,,,,,,jojopyun,4.153846153846154,33.23076923076923,0.8059701492537313,0.0007134502923976,2772
,,,,,player,,,,,,Kaori,5.68421052631579,45.47368421052632,0.8503937007874017,0.000925,2773
,,,,,player,,,,,,Vulcan,7.470588235294119,59.76470588235295,0.8819444444444445,0.0014716981132075,2774
,,,,,player,,,,,,Humanoid,5.0,20.0,0.8333333333333333,0.0005515873015873,2775
,,,,,player,,,,,,Razork,4.0,16.0,0.8,0.0009268292682926,2776
,,,,,player,,,,,,Upset,10.0,40.0,0.9615384615384616,0.000925,2777
,,,,,player,,,,,,Wunder,3.3,13.2,0.7674418604651163,0.0007880794701986,2778
,,,,,player,,,,,,Hylissang,2.07852193995381,4.157043879907621,0.6751687921980495,0.0009873417721518,2779
,,,,,player,,,,,,Rhuckz,11.0,22.0,1.0,0.0019,2780
,,,,,player,,,,,,Farfetch,1.25,0.0,0.5555555555555556,0.001,2781
,,,,,player,,,,,,Ferret,1.7500000000000002,0.0,0.6363636363636365,0.000847619047619,2782
,,,,,player,,,,,,HolyPhoenix,3.333333333333333,0.0,0.7692307692307693,0.0008553459119496,2783
,,,,,player,,,,,,Serin,2.4444444444444446,0.0,0.7096774193548387,0.0005,2784
,,,,,player,,,,,,StarScreen,1.75,0.0,0.6363636363636364,0.0007391304347826,2785
,,,,,player,,,,,,ADD,1.44,1.44,0.5901639344262295,0.0006689189189189,2786
,,,,,player,,,,,,Gavotto,1.7222222222222223,1.7222222222222223,0.6326530612244897,0.0009652173913043,2787
,,,,,player,,,,,,Grell,1.7307692307692306,1.7307692307692306,0.6338028169014085,0.0007810218978102,2788
,,,,,player,,,,,,Jelly,1.0333333333333334,1.0333333333333334,0.5081967213114754,0.0013333333333333,2789
,,,,,player,,,,,,seiya,2.0,2.0,0.6666666666666666,0.0008360655737704,2790
,,,,,player,,,,,,Brance,3.3928571428571432,13.571428571428571,0.7723577235772358,0.0007159763313609,2791
,,,,,player,,,,,,Ceos,2.525,10.1,0.7163120567375887,0.0014081632653061,2792
,,,,,player,,,,,,Croc,2.421052631578948,9.68421052631579,0.7076923076923076,0.0008608695652173,2793
,,,,,player,,,,,,Robo,2.227272727272727,8.909090909090908,0.6901408450704225,0.0006424870466321,2794
,,,,,player,,,,,,tinowns,3.72,14.88,0.788135593220339,0.0007499999999999,2795
,,,,,player,,,,,,Armut,2.767123287671233,16.602739726027398,0.7345454545454545,0.0008591549295774,2796
,,,,,player,,,,,,Elyoya,5.295,31.77,0.8411437648927721,0.0012164948453608,2797
,,,,,player,,,,,,Kaiser,2.3314285714285714,13.98857142857143,0.6998284734133791,0.0016511627906976,2798
,,,,,player,,,,,,Nisqy,3.397260273972603,20.38356164383562,0.7725856697819314,0.0006935483870967,2799
,,,,,player,,,,,,UNF0RGIVEN,4.035555555555556,24.21333333333333,0.8014121800529568,0.0008353658536585,2800
,,,,,player,,,,,,Breathe,3.669527896995709,25.68669527896996,0.7858455882352943,0.0008103448275862,2801
,,,,,player,,,,,,GALA,9.655737704918034,67.59016393442623,0.9061538461538462,0.0007881773399014,2802
,,,,,player,,,,,,Ming,5.339055793991416,37.37339055793991,0.8422477995937712,0.001566037735849,2803
,,,,,player,,,,,,Wei,8.645833333333334,60.520833333333336,0.8963282937365011,0.001042735042735,2804
,,,,,player,,,,,,Xiaohu,5.103004291845494,35.72103004291846,0.8361462728551338,0.0007553191489361,2805
,,,,,player,,,,,,BeanJ,2.2162921348314604,6.648876404494381,0.6890829694323144,0.0010326086956521,2806
,,,,,player,,,,,,Froggy,2.831460674157304,8.49438202247191,0.7390029325513197,0.0007297297297297,2807
,,,,,player,,,,,,Hasmed,2.1833333333333336,6.550000000000001,0.6858638743455497,0.0007905405405405,2808
,,,,,player,,,,,,Shogun,4.8201058201058204,14.460317460317462,0.8281818181818181,0.0007239583333333,2809
,,,,,player,,,,,,Taki,2.964630225080386,8.893890675241158,0.7477696674776967,0.00146,2810
,,,,,player,,,,,,Abbedagge,2.0,2.0,0.6666666666666666,0.0008169014084507,2811
,,,,,player,,,,,,Closer,2.915,2.915,0.7445721583652618,0.001690909090909,2812
,,,,,player,,,,,,FBI,2.0,2.0,0.6666666666666666,0.0008650793650793,2813
,,,,,player,,,,,,huhi,2.0,2.0,0.6666666666666666,0.0016,2814
,,,,,player,,,,,,Ssumday,1.9434628975265016,1.9434628975265016,0.6602641056422569,0.0008345323741007,2815
,,,,,player,,,,,,Berserker,2.0,2.0,0.6666666666666666,0.0009626168224299,2816
,,,,,player,,,,,,Blaber,1.6813880126182963,1.6813880126182963,0.6270588235294118,0.0012028985507246,2817
,,,,,player,,,,,,Fudge,1.534562211981567,1.534562211981567,0.6054545454545455,0.0009473684210526,2818
,,,,,player,,,,,,Jensen,1.7102473498233215,1.7102473498233215,0.6310299869621904,0.0005988023952095,2819
,,,,,player,,,,,,Zven,0.8511111111111112,0.8511111111111112,0.4597839135654262,0.0015,2820
,,,,,player,,,,,,Gemini,1.2955555555555556,1.2955555555555556,0.564375605033882,0.0012898550724637,2821
,,,,,player,,,,,,Koala,1.0351966873706004,1.0351966873706004,0.508646998982706,0.0014509803921568,2822
,,,,,player,,,,,,Mission,1.5525525525525523,1.5525525525525523,0.6082352941176471,0.0006517412935323,2823
,,,,,player,,,,,,Rest,1.1666666666666667,1.1666666666666667,0.5384615384615384,0.0008615384615384,2824
,,,,,player,,,,,,Shunn,1.4210526315789476,1.4210526315789476,0.5869565217391305,0.001,2825
,,,,,player,,,,,,Atlen,1.0,0.0,0.5,0.0024615384615384,2826
,,,,,player,,,,,,BeryL,3.910714285714285,54.74999999999999,0.7963636363636364,0.0008431372549019,2827
,,,,,player,,,,,,Deft,4.409090909090909,61.72727272727273,0.8151260504201681,0.000755,2828
,,,,,player,,,,,,Kingen,3.5433789954337898,49.607305936073054,0.7798994974874373,0.0007852760736196,2829
,,,,,player,,,,,,Zeka,5.159235668789808,72.22929936305732,0.8376421923474664,0.0008975903614457,2830
,,,,,player,,,,,,Pyosik,5.484848484848485,76.7878787878788,0.8457943925233646,0.0010550458715596,2831
,,,,,player,,,,,,Juhan,2.25,0.0,0.6923076923076923,0.000829457364341,2832
,,,,,player,,,,,,Canyon,3.808988764044944,26.662921348314608,0.7920560747663551,0.0008496240601503,2833
,,,,,player,,,,,,deokdam,5.166666666666667,36.16666666666667,0.8378378378378378,0.000758064516129,2834
,,,,,player,,,,,,Kellin,5.25,36.75,0.84,0.0014074074074074,2835
,,,,,player,,,,,,Nuguri,2.3116438356164384,16.18150684931507,0.6980351602895554,0.0007770700636942,2836
,,,,,player,,,,,,ShowMaker,6.113333333333333,42.79333333333334,0.85941893158388,0.0006349999999999,2837
,,,,,player,,,,,,Flandre,3.445054945054945,20.670329670329668,0.7750309023485784,0.0007650602409638,2838
,,,,,player,,,,,,JieJie,3.617424242424242,21.704545454545457,0.7834290401968826,0.0010091743119266,2839
,,,,,player,,,,,,Meiko,3.617424242424242,21.704545454545457,0.7834290401968826,0.0014629629629629,2840
,,,,,player,,,,,,Scout,3.643171806167401,21.859030837004404,0.784629981024668,0.0005862068965517,2841
,,,,,player,,,,,,Viper,5.192307692307692,31.15384615384615,0.8385093167701863,0.0006915887850467,2842
,,,,,player,,,,,,Impact,1.5772870662460567,1.5772870662460567,0.6119951040391677,0.00076,2843
,,,,,player,,,,,,Inspired,2.648068669527897,2.648068669527897,0.7258823529411764,0.0010103092783505,2844
,,,,,player,,,,,,jojopyun,1.0443864229765012,1.0443864229765012,0.5108556832694764,0.0007692307692307,2845
,,,,,player,,,,,,Kaori,2.0,2.0,0.6666666666666666,0.0007770700636942,2846
,,,,,player,,,,,,Vulcan,1.771117166212534,1.771117166212534,0.6391347099311702,0.0013777777777777,2847
